SMILES,Caco2_Wang,PAMPA_NCATS,HIA_Hou,Pgp_Broccatelli,Bioavailability_Ma,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv
NC(=O)NC1NC(=O)NC1=O,,,,,,,-1.5087824856999998,
O=C(Nc1ccc2c(c1)C=C(S(=O)(=O)[O-])/C(=N/Nc1ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)cc1)C2=O)c1ccccc1.[Na+].[Na+],,,,,,,-2.1566764476,
N=C1C=CC2=CC(S(=O)(=O)[O-])=CC(=O)C2=C1NNc1ccccc1S(=O)(=O)c1ccccc1.[Na+],,,,,,,-2.0888316761000003,
O=S(=O)([O-])[O-].OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,,,,,,,1.9675126996,
O=C1CCO1,,,,,,,0.7104893861,
CC(C)CCOC(=S)[S-].[K+],,,,,,,0.2378897232,
O=S(=O)([O-])CCN1CCOCC1.[Na+],,,,,,,0.1885297454,
CC(=O)/C(=N\Nc1cc([N+](=O)[O-])cc(S(=O)(=O)[O-])c1[O-])C(=O)[N-]c1ccccc1.CC(=O)/C(=N\Nc1cc([N+](=O)[O-])cc(S(=O)(=O)[O-])c1[O-])C(=O)[N-]c1ccccc1.[Co+3].[Na+].[Na+].[Na+],,,,,,,-0.4747040271,
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+],,,,,,,-1.2800595004000002,
O=C([O-])c1ccccc1.[Li+],,,,,,,0.3909106219,
NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],,,,,,,-1.7635818574000002,
N#CN.[Ca+2],,,,,,,-0.4460963217,
CCCCNP(N)(N)=S,,,,,,,-0.7730339165000001,
NN.[Cl-].[H+],,,,,,,1.5956288145,
O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)cc1.[Na+],,,,,,,-1.1158578961,
O=S(=O)([O-])c1ccc2c(N=Nc3ccc(-c4ccc(N=Nc5c([O-])c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])ccc56)c([O-])c4)cc3[O-])c([O-])c(S(=O)(=O)[O-])cc2c1.[Cu+2].[Cu+2].[Na+].[Na+].[Na+].[Na+],,,,,,,-1.6074287478,
CC(C)N(c1n[n+](C)c(N=Nc2ccc(N(C)C)cc2)s1)C(C)C.COS(=O)(=O)[O-],,,,,,,-1.2596984381,
CC1=NN(c2ccccc2)C(=N)/C1=N/Nc1cc(Cl)c(S(=O)(=O)[O-])cc1Cl.[Li+],,,,,,,-1.2370685249,
CC(C)CC1CC(C)(O)CCO1,,,,,,,2.1376816201,
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(N=Nc4ccc(Nc5ccc([N+](=O)[O-])cc5S(=O)(=O)[O-])cc4)c4ccc(S(=O)(=O)[O-])cc34)cc2)cc1.[Na+].[Na+],,,,,,,-1.5709847474,
Cc1cc(C)c(N)c(C)c1N,,,,,,,-0.8207163555,
CC1(C)CC(=O)CC(C)(C)N1[O],,,,,,,0.1034125496,
Nc1ccc(N=Nc2ccc(S(=O)(=O)Nc3ccc(N=Nc4c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])c(N=Nc6ccccc6)c(O)c5c4N)cc3)cc2)c(N)c1.[Na+].[Na+],,,,,,,-0.6029811942000001,
O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1.[Na+],,,,,,,-2.1991373631,
COC(=O)c1ccccc1N,,,,,,,-1.7338470451,
CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1N=Nc1cc(Cl)ccc1Oc1ccccc1Cl.[Na+],,,,,,,-2.3162215849,
CCNC(=S)OC(C)C,,,,,,,-1.7447887835,
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,,,,,,-1.9422995529,
COc1cc(N=Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(O)c23)c(C)cc1NC(=O)Nc1cc(C)c(N=Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(O)c23)cc1OC.[Na+].[Na+].[Na+].[Na+],,,,,,,-2.6903136873,
O=C1NC(=O)C2CCCC12,,,,,,,0.1553573817,
O=S(=O)([O-])CCNC1CCCCC1.[Na+],,,,,,,-0.0784185571,
O=S(=O)([O-])[O-].[Na+].[Na+],,,,,,,0.1263337648,
C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(=O)CC4,,,,,,,-4.947028744,
OCC(CO)(CBr)CBr,,,,,,,-1.1304017512,
O=C([O-])c1ccc[n+](-c2nc(NCCNc3ccc4c(c3S(=O)(=O)[O-])Oc3c(Cl)c5c(c(Cl)c3=N4)Oc3c(ccc(NCCNc4nc(Nc6cc(S(=O)(=O)[O-])ccc6S(=O)(=O)[O-])nc(-[n+]6cccc(C(=O)[O-])c6)n4)c3S(=O)(=O)[O-])N=5)nc(Nc3cc(S(=O)(=O)[O-])ccc3S(=O)(=O)[O-])n2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,,,,,-0.9522048024,
C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,,,,,,,-1.1031036675,
OP(O)O.[K+],,,,,,,1.1524094081999998,
COc1ccc(N/N=C2/C(=O)c3ccc(Nc4nc(Nc5ccc6c(c5)C=C(S(=O)(=O)[O-])/C(=N/Nc5ccc(OC)cc5S(=O)(=O)[O-])C6=O)nc(N5CCOCC5)n4)cc3C=C2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+],,,,,,,-1.8252827514,
O=C([O-])C1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],,,,,,,-0.5049964012,
CC(N)C(=O)O,,,,,,,0.2678986156,
Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)/C(=N/Nc2cc(Cl)ccc2Oc2ccccc2)C(S(=O)(=O)[O-])=C3)cc1.[Na+].[Na+],,,,,,,-0.6679306861,
CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1.[Cl-].[H+],,,,,,,-1.3487765491,
Cc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-],,,,,,,-1.3292188053,
ON=C1CCCCC1,,,,,,,-0.8495729560999999,
Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)[O-])c4)n3)ccc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N\Nc1cc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)[O-])c4)n3)ccc1S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C2.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,,,,,-0.9572055168,
O=C(O)C1CCCN1,,,,,,,1.1291356492,
O=C([O-])CN(CCCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[NH4+],,,,,,,0.1050056219999999,
COc1nc(Nc2ccccc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccccc5)nc(OC)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1.[Na+].[Na+],,,,,,,-1.7615101482,
Cc1ccc(NS(=O)(=O)c2cc(NNC3=C4C(=O)C=C(S(=O)(=O)[O-])C=C4C=CC3=N)ccc2Cl)c(C)c1.[Na+],,,,,,,-0.6308713175,
Cc1cc(S(=O)(=O)[O-])ccc1N/N=C1/C(=O)C=Cc2ccccc21.[Na+],,,,,,,-0.4366004304,
CC(=O)Nc1cc(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+],,,,,,,-0.5866084475,
CN(C)C1CCCCC1,,,,,,,-0.9774881423,
O=C([O-])[O-].[Li+].[Li+],,,,,,,-0.7546423143000001,
CCN(CC)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1.[Na+],,,,,,,-0.7717026898999999,
NCCCCCCNC(=O)O,,,,,,,-0.0952988049,
O=S(=O)(O)C(F)(F)F.[Li],,,,,,,0.9030401981,
N=C(N)N.O=[N+]([O-])O,,,,,,,0.0102512628,
C=CC(=O)OCCOCCOCC,,,,,,,-0.181251006,
N#CCCC#N,,,,,,,0.1752408894,
Cc1cc(C2(c3ccc(NNC4=C(S(=O)(=O)[O-])C=C5C=CC(=O)C=C5C4=O)c(C)c3)CCCCC2)ccc1NNC1=C(S(=O)(=O)[O-])C=C2C=CC(=O)C=C2C1=O.[Na+].[Na+],,,,,,,-0.8547884607999999,
Cc1cccc(S(=O)(=O)O)c1C,,,,,,,0.7779988658,
O=C(O)C(=O)O,,,,,,,0.0790172102,
O=C(O)C(=O)O.O=C(O)C(=O)O.[K],,,,,,,-0.3073494259,
O=[N+]([O-])[O-].[Li+],,,,,,,1.1700973958,
CCCCNCCO,,,,,,,0.931102034,
CNCCO,,,,,,,1.1242964559,
NCCO,,,,,,,1.2140725315,
CN(C)C=O,,,,,,,1.1361123296,-7.81
O=S(=O)([O-])[O-].[Cr+3].[OH-],,,,,,,0.7823423727,
CCN(CC)S(=O)(=O)c1ccc(OC)c(N/N=C2\C=C(S(=O)(=O)[O-])c3ccccc3C2=O)c1.[Na+],,,,,,,-2.4667539114,
CCOC(=O)N(CC)c1ccccc1,,,,,,,0.8673994761,
Cc1c(N)cccc1Cl,,,,,,,-2.1510663204,
CC(=O)OCCc1ccccc1,,,,,,,-2.2317574452,
Cc1ccccc1OCC1CO1,,,,,,,-2.2911044462,
CCCCCCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])C(=O)[O-],,,,,,,-2.8980709963,
O=c1[nH]c2cc(Cl)ccc2n1C1CC[NH2+]CC1,,,,,,,-2.6630758608,
CC(CC=O)CC(C)(C)C,,,,,,,-2.6759065954,
Clc1ccccc1Cl,,,,,,,-3.0533857998,
C/C=C/c1ccc(OC)cc1,,,,,,,-3.1255398769,
[Cl-].[Cl-].[Cl-].[Cr+3],,,,,,,-3.1996317806,
Nc1nc2[nH]cc(CCc3ccc(C(=O)O)cc3)c2c(=O)[nH]1,,,,,,,-3.5742890365,
C.[Mo].[Mo],,,,,,,-3.4202754414,
CCOC(=O)N(c1ccccc1)c1ccccc1,,,,,,,-3.9692395593,
Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,,,,,,,-4.6932923336000005,
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,,,,,,,-4.8670972664,
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,,,,,,,-5.1490404299,
O=[Sn]([O-])[O-].[Ca+2],,,,,,,-5.616551128099999,
CCCCCCCCCCCCCCC/C=C/CC(CC(=O)O)C(=O)O,,,,,,,-6.9644458512,
CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc1nc(-c2ccccc2)cs1,,,,,,,-4.8472795348,
CC(=O)OCCOC(C)C,,,,,,,-0.1657752416,
[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[NH4+].[NH4+].[Rh+3],,,,,,,-0.5687670702000001,
CC(CC(=O)O)CC(C)(C)C(=O)O,,,,,,,-0.2790374966,
O=C(O)c1cc(S(=O)(=O)O)ccc1O,,,,,,,0.6554902722,
C1COCCN1.NS(=O)(=O)O,,,,,,,0.727886015,
[F-].[K+],,,,,,,1.2284072863,
Nc1ccc(OCCO)c(N)c1,,,,,,,-0.2337041755,
C=C(C)C(=O)O,,,,,,,0.0562733679,
CC[N+](CC)(CC)CC.O=C([O-])c1ccccc1,,,,,,,0.583312842,
N#C[O-].[Na+],,,,,,,0.1711169096,
O=C([O-])O.[Na+],,,,,,,0.0579609271,
OCCNCCO,,,,,,,0.9577927941,
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,,,,,,,-0.5000132962,
[Br-].[Na+],,,,,,,0.9635010857,
C/C=C/C(=O)O,,,,,,,0.0381751458,
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],,,,,,,-0.4440713859000001,
CN(C)CC(=O)[O-].[K+],,,,,,,0.8091728638,
O=C([O-])O.[K+],,,,,,,0.9537476957,
C=C(C)CCO,,,,,,,0.0190678934,
CCC(C)c1cc(S(=O)(=O)[O-])cc(-n2nc3ccccc3n2)c1O.[Na+],,,,,,,-1.5762449498,
C=C(Br)C(=O)Nc1ccc(N=Nc2c(N)ccc3cc(S(=O)(=O)[O-])ccc23)c(S(=O)(=O)c2ccc(C)c(S(=O)(=O)[O-])c2)c1.[Na+].[Na+],,,,,,,-1.8948362305,
CCOc1ccccc1O,,,,,,,-1.1714515037,
C=CC(=O)OCC1(CC)COCOC1,,,,,,,-1.3330548746,
BrCBr,,,,,,,-1.2858947125,
O=[Se]([O-])[O-].[Na+].[Na+],,,,,,,0.7153884158,
O=C([O-])c1ccc[n+](Cc2ccccc2)c1.[Cl-].[Na+],,,,,,,0.5192202667,
C#CC(C)(C)N,,,,,,,1.0316559884,
O=[V](=O)[O-].[Na+],,,,,,,0.2664613742,
CCN1C(=O)C(C(N)=O)=C(C)/C(=N/Nc2cc(Nc3nc(F)nc(Nc4cc(S(=O)(=O)[O-])ccc4Cl)n3)ccc2S(=O)(=O)[O-])C1=O.[Na+].[Na+],,,,,,,-0.9210343837,
CC(O)CNCC(C)O,,,,,,,0.815044373,
C1N2CN3CN1CN(C2)C3,,,,,,,0.7924026819,
O.O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[La+3],,,,,,,0.3652265972,
CCC1CO1,,,,,,,0.080542298,
O=C[O-].O=C[O-].O=C[O-].[Al+3],,,,,,,-0.2746003214999999,
O=S(=O)([O-])OOS(=O)(=O)[O-].[NH4+].[NH4+],,,,,,,0.5710956732,
CCOC(C)=O,,,,,,,-0.025404461,-2.94
C1=C\CC/C=C\CC/1.C1=C\CC/C=C\CC/1.[Cl].[Cl].[Rh].[Rh],,,,,,,-2.4997980736,
O=[W](=O)([O-])[O-].O=[W](=O)([O-])[O-].O=[W](=O)([O-])[O-].O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,,,,,-0.4724611164,
O=C1CCCCCN1,,,,,,,0.8601209136,
Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],,,,,,,0.6245331513,
COc1ccc([NH2+]CCO)cc1[NH3+].O=S(=O)([O-])[O-],,,,,,,-0.5343422948,
C=CCNCC=C,,,,,,,-0.0790069571,
COP(=O)(CCC(=O)NCO)OC,,,,,,,1.5784906741,
O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1/C=C/c1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,,,,,,,-1.0592793487,
N#CCCCCC#N,,,,,,,-0.1309124421,
CC(=O)CC(=O)Nc1ccccc1,,,,,,,-1.2990810635,
COS(=O)(=O)[O-].Cc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1,,,,,,,-1.6762060534999998,
COS(=O)(=O)[O-].COc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1,,,,,,,-1.6925364836,
CCCCC(CC)(CO)CO,,,,,,,-1.2603343364,
CI,,,,,,,-1.2145838492,-0.89
CC/C=C(\C)C=O,,,,,,,-1.0573697281,
CC1CCC2C(=O)OC(=O)C2C1,,,,,,,-1.3015260488,
Cc1cccc(C)c1N,,,,,,,-1.167514488,-5.21
Cn1c(=O)c2[nH]cnc2n(C)c1=O,,,,,,,-1.3525852601,
CC(C#N)CC(C)(C)CC#N.CC(CC#N)CC(C)(C)C#N,,,,,,,-1.5746822213999998,
ClC(Cl)Cl,,,,,,,-1.1738343117,
[Br-].[NH4+],,,,,,,1.908299785,
C=CC(=O)OCC1CCCO1,,,,,,,-0.2954517157,
CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,,,,,,,0.5809706515999999,
CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],,,,,,,0.4204601089999999,
COC(=O)/C=C\C(=O)OC,,,,,,,-0.2672048758999999,
O=[Mo](=O)([O-])[O-].O=[Mo](=O)([O-])[O-].[NH4+].[NH4+].[NH4+].[NH4+],,,,,,,-2.5804798622,
CN(C)C.[Cl-].[H+],,,,,,,0.8993339870999999,
CNC.O=C(O)COc1ccc(Cl)cc1Cl,,,,,,,0.4499772209,
COCCC(=O)OC,,,,,,,0.8026937067000001,
O=P[O-].[K+],,,,,,,0.8626748208,
CC(C)N.CCCCOCC1CO1.FB(F)F,,,,,,,-0.5379542498,
[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,,,,,,-0.7188245606999999,
O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1.[Na+],,,,,,,-0.7147015973999999,
CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=S(=O)([O-])[O-],,,,,,,-0.7741720686,
O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+],,,,,,,0.4865525209000001,
CC1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccc(C)c(S(=O)(=O)Nc2ccccc2)c1.[Na+],,,,,,,-0.8725523685,
C=CC(=O)O,,,,,,,0.0059673299,
CN,,,,,,,1.3686434782,-4.55
C=CC(=O)OC1C=CC2C3CCC(C3)C12,,,,,,,-3.7081424715,
C=CCS(=O)(=O)[O-].[Na+],,,,,,,0.6949528649,
Cc1cc(Nc2nc(NCCO)nc(Nc3ccc(N=Nc4cc(S(=O)(=O)[O-])c5cccc(S(=O)(=O)[O-])c5c4)c(C)c3)n2)ccc1N=Nc1cc(S(=O)(=O)[O-])c2cccc(S(=O)(=O)[O-])c2c1.[Na+].[Na+].[Na+].[Na+],,,,,,,-1.1748734719,
CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,,,,,,,0.2125744685999999,
O=S(=O)([O-])CCN1CCN(CCO)CC1.[Na+],,,,,,,0.4318666789,
[Br-].[H+],,,,,,,1.3775443727,
O=C[O-].[Na+],,,,,,,1.0125444228,
Oc1ccc(O)cc1,,,,,,,-0.1967366109,
NC(CC(=O)O)C(=O)O,,,,,,,-1.2293181874,
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],,,,,,,-1.7271281938,
Nc1ccc(Nc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)cc1,,,,,,,-1.5982895297,
Cn1c(-c2ccccc2)c(C=CC2=[N+](C)c3ccccc3C2(C)C)c2ccccc21.[Cl-],,,,,,,-1.743927996,
C1=COCCC1,,,,,,,-1.0383982131,
CCCCCCC(O)CO,,,,,,,-1.2899752166,
CCN(C(C)C)C(C)C,,,,,,,-1.2416022633,
Nc1cc(S(=O)(=O)O)c(O)c2c1C(=O)c1c(O)c(S(=O)(=O)O)cc(N)c1C2=O.[Na],,,,,,,-1.7991126191,
CC(C)OC(=O)C(F)(F)F,,,,,,,-1.336078753,
C=C(Br)C(=O)Nc1ccc(NNC2=C3C(=O)C=C(S(=O)(=O)[O-])C=C3C=CC2=NC)c(S(=O)(=O)[O-])c1.[Na+].[Na+],,,,,,,-1.9476532093,
CCOc1ccc(C)cc1N=Nc1ccc(N=Nc2cccc(S(=O)(=O)[O-])c2)c2ccccc12.[Na+],,,,,,,-1.8471355444,
Cc1ccc(N(CC(C)O)CC(C)O)cc1,,,,,,,-1.5038218002,
CCOS(=O)(=O)OCC,,,,,,,-1.3429497185,
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)cc1.[Na+],,,,,,,-1.9428219908,
O=C([O-])C(F)(F)F.[K+],,,,,,,0.6610693015,
O=CO,,,,,,,1.1758552936,
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[NH4+].[NH4+],,,,,,,0.3226990562,
CCCCCCCCCCCC[N+](C)(C)CC(O)CS(=O)(=O)[O-],,,,,,,0.2865181043,
[Br-].[K+],,,,,,,0.7556754335,
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,,,,,,,0.4924399529,
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],,,,,,,0.4692256086,
O=C(O)[C@H](O)c1ccccc1Cl,,,,,,,-0.4390279004999999,
O=C1C=Cc2cc(S(=O)(=O)[O-])ccc2/C1=N\Nc1ccc(N=Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c2ccccc12.[Na+].[Na+],,,,,,,-1.0156300044,
[Cs+].[I-],,,,,,,0.4112261076,
N[C@@H](CS)C(=O)O.[Cl-].[H+],,,,,,,0.6219271018,
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Ru+3].[Ru+3].[Ru+3],,,,,,,-0.0356831695,
CCCCO,,,,,,,-0.0504090528,-4.72
O=[Mo](=O)([O-])[O-].[Na+].[Na+],,,,,,,0.5020204465,
O=S(=O)([O-])[O-].[Fe+2],,,,,,,0.6313327107,
[Na+].[O-]n1ccccc1=S,,,,,,,0.6370124426,
O=C1OC([C@@H](O)CO)C(=O)[C-]1O.[Na+],,,,,,,0.5110430921,
[Cl-].[Cl-].[Ni+2],,,,,,,0.6949333776000001,
Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1CNC(=O)CCl.[Na+],,,,,,,-1.0175519333,
NCCCCCCN,,,,,,,0.7389034055,
O=S([O-])CO.[Na+],,,,,,,0.731520726,
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Mn+2],,,,,,,0.4103907799,
NCCc1ccccc1,,,,,,,-0.2823811698,
CC1(C)CC(O)CC(C)(C)N1[O],,,,,,,0.5627035438,
Cc1cccc2n[n-]nc12.[Na+],,,,,,,0.6051674279,
CCC(=O)[O-].CCC(=O)[O-].[Ca+2],,,,,,,-0.4769347221,
OCC(CO)(CO)CO,,,,,,,-0.3416163866,
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccccc2S(=O)(=O)[O-])cc1.[Na+].[Na+],,,,,,,-0.1131580367,
O=P(=O)[O-].[Na+].[Na+],,,,,,,0.6893014740000001,
CC1(C)C(O)C(C)(C)C1O,,,,,,,-0.3736775878,
CC(=O)O,,,,,,,1.0017178079,-6.69
O=C(O)CCC(=O)C(=O)O,,,,,,,0.6148800726,
O=S(=O)([O-])CCCSSCCCS(=O)(=O)[O-].[Na+].[Na+],,,,,,,0.2286526355,
CC(C)C=O,,,,,,,-0.0798261768,-2.86
CC(C)OP(=S)(S)OC(C)C,,,,,,,-0.5528547078,
CNC(=O)C(C)(C(C)C)C(C)C,,,,,,,-1.3948677058,
O=C(Cl)Cl,,,,,,,-1.1608458422,
O=C(O)CC1(CC(=O)O)CCCCC1,,,,,,,-1.4722340504,
NC(=O)CC[C@H](NC(=O)C[NH3+])C(=O)[O-],,,,,,,-0.194310278,
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3cc(S(=O)(=O)c4cc5c(c(S(=O)(=O)O)c4N)Oc4c(Cl)c6c(c(Cl)c4=N5)Oc4c(ccc(N)c4S(=O)(=O)O)N=6)ccc3c2)cc1.[K].[Li].[Na],,,,,,,-2.1807658976,
CCSC,,,,,,,-1.0569732819,
O=Cc1ccccc1,,,,,,,-1.2095723109,-4.02
CCC(C)(OO)OOC(C)(CC)OO,,,,,,,-1.5077732457,
CN[C@@H](C)[C@@H](O)c1ccccc1,,,,,,,-1.4051913165,
CCOC(=O)C(C)C,,,,,,,-1.2554968887,
S=[Sr],,,,,,,0.0036602887,
O=C1OC(=O)c2ccccc21,,,,,,,-1.3644249332,
Cl/C=C/Cl,,,,,,,-1.1871803856999998,
c1ccc2ncccc2c1,,,,,,,-1.325093551,-5.72
Nc1c(S(=O)(=O)[O-])cc(-c2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+],,,,,,,-2.0301800533,
Cc1ccc(N)c(S(=O)(=O)O)c1,,,,,,,-1.4942009905000002,
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.c1ccc(C2=NCCN2)cc1.c1ccc(C2=NCCN2)cc1,,,,,,,-1.9594675236,
[Fe+3].[Fe+3].[O-2].[O-2].[O-2],,,,,,,-3.7261483073,
O=S(=O)([O-])[O-].[NH3+]O.[NH3+]O,,,,,,,0.553426318,
O=P(O)(O)O.[K+],,,,,,,0.6286564425,
CC(=O)OCC(COC(C)=O)OC(C)=O,,,,,,,-0.5754367043,
CC1(C)CO1,,,,,,,-0.0945494336,
CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,-0.6586987459,
O=C(O)CC(O)(CC(=O)O)C(=O)O,,,,,,,0.4768431239,
Nc1ncn[nH]1,,,,,,,0.8326929954000001,
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,,,,,,,0.3403663284,
O=C(O)CC(O)(CC(=O)O)C(=O)[O-].[Na+],,,,,,,0.4252480461999999,
C=C(Br)C(=O)Nc1ccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],,,,,,,-1.0618038915,
NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccccc5)nc(N(CCO)CCC(N)=O)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1.[Na+].[Na+],,,,,,,-1.2475609958,
OC1COC(O)C(O)C1O,,,,,,,0.5778808511,
O=C(O)C(O)C(O)C(=O)O,,,,,,,0.5718478438,
O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CCCCCCN(CP(=O)(O)O)CP(=O)(O)O,,,,,,,-0.0877655775,
O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],,,,,,,0.4736237943999999,
COC(=O)CC(C(C)=O)C(=O)OC,,,,,,,-0.5248348408,
N.N.N.N.O=C([O-])O.O=C([O-])O.[Pd+2],,,,,,,-0.7223996879000001,
C(CCOCC1CO1)COCC1CO1,,,,,,,-0.5608137387,
[Cl-].[Cl-].[Pd+2],,,,,,,-0.5036976261,
[Na+].[SH-],,,,,,,0.990088732,
NCCC(=O)O,,,,,,,0.7865480445999999,
CCC(C)NCCO,,,,,,,0.6667009336999999,
